MSZoning,Street,Alley,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtQual,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FullBath,KitchenQual,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageCond,MiscFeature,SaleType,SaleCondition,GrLivArea_Log,1stFlrSF_Log,SalePrice_Log
RL,Pave,None,CulDSac,NWAmes,Norm,Norm,1Fam,2Story,6,1972,1972,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,CBlock,TA,723.0,GasA,TA,Y,SBrkr,1,TA,TA,Attchd,1972.0,Unf,2.0,TA,None,WD,Normal,7.240649694255466,6.5998704992128365,11.99535161421452
RL,Pave,None,CulDSac,NWAmes,Norm,Norm,1Fam,SLvl,6,1967,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,359.0,TA,CBlock,Gd,1680.0,GasA,Fa,Y,SBrkr,1,TA,Gd,Attchd,1967.0,RFn,2.0,TA,None,WD,Normal,7.452402451223638,7.452402451223638,12.195517131590657
RL,Pave,None,Inside,CollgCr,Norm,Norm,1Fam,2Story,8,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,1128.0,GasA,Ex,Y,SBrkr,2,Gd,Gd,Attchd,2002.0,RFn,2.0,TA,None,WD,Normal,7.616283561580385,7.028201432058005,12.375815420117268
C (all),Pave,None,Inside,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,698.0,GasA,TA,Y,FuseA,1,TA,None,Detchd,1980.0,RFn,2.0,TA,None,COD,Abnorml,7.028201432058005,6.548219102762372,11.133128103610641
RL,Pave,None,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,110.0,Gd,PConc,Gd,1573.0,GasA,Ex,Y,SBrkr,2,Gd,None,Attchd,2002.0,RFn,2.0,TA,None,WD,Normal,7.360739903058278,7.360739903058278,12.332705296463539
RL,Pave,None,CulDSac,Timber,Norm,Norm,1Fam,1Story,7,1990,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,54.0,TA,CBlock,Gd,1309.0,GasA,TA,Y,SBrkr,2,TA,TA,Attchd,1990.0,Fin,2.0,Gd,None,WD,Normal,7.199678345691172,7.199678345691172,12.100712129872347
RL,Pave,None,Inside,CollgCr,Norm,Norm,1Fam,1Story,5,1977,2008,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,CBlock,Gd,1040.0,GasA,TA,Y,SBrkr,2,Gd,None,Detchd,1977.0,Unf,2.0,TA,None,WD,Normal,6.946975992135418,6.946975992135418,11.921718363171067
RL,Pave,None,Corner,Mitchel,Norm,Norm,Duplex,2Story,6,1971,1971,Mansard,CompShg,MetalSd,Wd Shng,None,0.0,TA,CBlock,TA,912.0,GasA,TA,Y,SBrkr,2,TA,None,None,1979.0,None,0.0,None,None,WD,Normal,7.508787170634276,6.815639990074331,11.842229212112828
RL,Pave,None,Inside,SWISU,Feedr,Norm,1Fam,1.5Fin,6,1919,1990,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,PConc,TA,804.0,GasA,Ex,Y,SBrkr,2,Gd,Gd,Detchd,1969.0,Unf,1.0,TA,None,WD,Normal,7.802618063442671,7.4377951216719325,12.037653993905211
RM,Pave,None,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,780.0,GasA,Ex,Y,FuseF,1,TA,Gd,Detchd,1939.0,Unf,1.0,TA,None,WD,Normal,7.252762418053187,6.715383386334681,11.794337924408413
RL,Pave,None,Inside,NWAmes,Feedr,Norm,1Fam,1Story,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,451.0,TA,CBlock,TA,1328.0,GasA,TA,Y,SBrkr,1,TA,Gd,Attchd,1963.0,Unf,2.0,TA,None,WD,Normal,7.191429330036379,7.191429330036379,11.870599909242044
RL,Pave,None,Inside,ClearCr,Norm,Norm,1Fam,1Story,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,621.0,TA,CBlock,TA,1624.0,GasA,Fa,Y,SBrkr,2,TA,None,Attchd,1964.0,Unf,2.0,TA,None,WD,Normal,7.366445148327599,7.366445148327599,12.154779351142624
RL,Pave,None,Inside,StoneBr,Norm,Norm,TwnhsE,1Story,8,2000,2000,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,PConc,Gd,1501.0,GasA,Ex,Y,SBrkr,2,Ex,Ex,Attchd,2000.0,Fin,2.0,TA,None,WD,Normal,7.413970290190444,7.413970290190444,12.535376392672774
RL,Pave,None,Inside,NridgHt,Norm,Norm,1Fam,2Story,8,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,788.0,Gd,PConc,Gd,1085.0,GasA,Ex,Y,SBrkr,2,Ex,Gd,BuiltIn,2006.0,Fin,3.0,TA,None,New,Partial,7.585788821732034,7.02108396428914,12.546109948315882
RL,Pave,None,Corner,NAmes,Norm,Norm,1Fam,SLvl,5,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,TA,PConc,TA,1152.0,GasA,TA,Y,SBrkr,1,TA,Gd,Attchd,1964.0,RFn,2.0,TA,None,WD,Normal,7.049254841255837,7.049254841255837,12.103486056755072
RM,Pave,None,Inside,BrDale,Norm,Norm,Twnhs,2Story,5,1972,1972,Gable,CompShg,CemntBd,CmentBd,BrkFace,268.0,TA,CBlock,TA,630.0,GasA,TA,Y,SBrkr,2,TA,None,Detchd,1972.0,Unf,1.0,TA,None,WD,Normal,7.171656822768514,6.4457198193855785,11.691071650353702
RM,Pave,None,Corner,OldTown,Norm,Norm,1Fam,2Story,5,1892,1965,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Stone,TA,994.0,GasA,TA,N,SBrkr,2,TA,None,Attchd,1985.0,RFn,1.0,TA,None,WD,Normal,7.771488760117616,7.228388451573604,11.585246126549855
RL,Pave,None,Inside,NWAmes,Norm,Norm,1Fam,2Story,7,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,PConc,Gd,832.0,GasA,TA,Y,SBrkr,2,TA,TA,Attchd,1976.0,RFn,2.0,TA,None,WD,Normal,7.416979621381154,6.723832440821209,12.000891794590137
RL,Pave,None,Inside,Edwards,Norm,Norm,1Fam,1Story,5,1955,1990,Hip,CompShg,WdShing,Plywood,None,0.0,TA,CBlock,TA,864.0,GasA,TA,Y,SBrkr,1,TA,None,Detchd,1957.0,Unf,2.0,TA,None,WD,Normal,6.761572768804055,6.761572768804055,11.652687407345388
RL,Pave,None,Inside,NAmes,Feedr,Norm,1Fam,1Story,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,TA,CBlock,TA,1052.0,GasA,Gd,Y,SBrkr,1,TA,None,Attchd,1968.0,RFn,1.0,TA,None,WD,Normal,6.9584483932976555,6.9584483932976555,11.83862560460953
RL,Pave,None,Inside,NAmes,Norm,Norm,1Fam,1Story,5,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,148.0,TA,CBlock,TA,1120.0,GasA,Gd,Y,SBrkr,2,TA,None,Attchd,1963.0,RFn,2.0,TA,None,WD,Normal,7.028201432058005,7.028201432058005,11.951180395901384
RM,Pave,None,Inside,Edwards,Norm,Norm,TwnhsE,SFoyer,6,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,82.0,TA,PConc,Gd,547.0,GasA,Gd,Y,SBrkr,2,TA,None,Basment,2005.0,Fin,2.0,TA,None,New,Partial,6.977281341630747,6.977281341630747,11.84939770159144
RL,Pave,None,Corner,Edwards,Feedr,Norm,1Fam,2Story,10,2008,2008,Hip,ClyTile,Stucco,Stucco,Stone,796.0,Ex,PConc,Ex,6110.0,GasA,Ex,Y,SBrkr,2,Ex,Gd,Attchd,2008.0,Fin,2.0,TA,None,New,Partial,8.637993891561942,8.453614209773367,11.982929094215963
RL,Pave,None,Inside,NAmes,Norm,Norm,1Fam,1Story,5,1959,1994,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,CBlock,TA,1246.0,GasA,Ex,Y,SBrkr,1,Gd,None,Attchd,1959.0,RFn,1.0,TA,None,WD,Normal,7.1276936993473985,7.1276936993473985,11.944707881395766
RL,Pave,None,CulDSac,Gilbert,Norm,Norm,1Fam,2Story,7,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,344.0,Gd,PConc,Gd,978.0,GasA,Ex,Y,SBrkr,2,Gd,TA,Attchd,1999.0,Fin,2.0,TA,None,WD,Normal,7.592366128519796,6.912742820493176,12.323855681186558
RL,Pave,None,Inside,Crawfor,Norm,Norm,1Fam,2Story,6,1942,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,771.0,GasA,Fa,Y,SBrkr,1,Gd,Gd,Attchd,1942.0,Unf,1.0,TA,None,WD,Normal,7.309212365692763,6.6240652277998935,12.086725887897607
RL,Pave,None,Inside,NoRidge,Norm,Norm,1Fam,2Story,8,1994,1994,Hip,CompShg,VinylSd,VinylSd,BrkFace,391.0,Gd,PConc,Gd,1165.0,GasA,Ex,Y,SBrkr,2,Gd,TA,Attchd,1994.0,RFn,3.0,TA,None,WD,Normal,7.8343923029104365,7.0925737159746784,12.577636201962656
RL,Pave,None,Inside,Somerst,Norm,Norm,1Fam,1Story,7,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,Gd,PConc,Gd,1616.0,GasA,Ex,Y,SBrkr,2,Gd,None,Attchd,2005.0,RFn,3.0,TA,None,WD,Normal,7.38770923908104,7.38770923908104,12.354492650648448
RM,Pave,None,Inside,Edwards,Norm,Norm,TwnhsE,2Story,7,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,Gd,PConc,Gd,976.0,GasA,Ex,Y,SBrkr,2,Gd,None,Detchd,2004.0,Unf,2.0,TA,None,WD,Normal,7.443078374348516,6.883462586413092,11.77528972943772
RL,Pave,None,Corner,NridgHt,Norm,Norm,1Fam,1Story,9,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,300.0,Gd,PConc,Ex,1652.0,GasA,Ex,Y,SBrkr,2,Ex,Ex,Attchd,2006.0,Fin,2.0,TA,None,WD,Normal,7.409741954080923,7.409741954080923,12.691580461311874
RL,Pave,None,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,7,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,94.0,Gd,PConc,Gd,1368.0,GasA,Ex,Y,SBrkr,2,Gd,Gd,Attchd,2005.0,RFn,2.0,TA,None,New,Partial,7.221105098182496,7.221105098182496,12.218495165528731
RL,Pave,None,Inside,CollgCr,Norm,Norm,1Fam,1Story,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,990.0,GasA,Ex,Y,SBrkr,1,TA,None,Detchd,2000.0,Unf,2.0,TA,None,WD,Normal,6.897704943128636,6.897704943128636,11.835008964139341
RM,Pave,None,Inside,OldTown,Norm,Norm,1Fam,1Story,5,1948,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,924.0,GasA,Ex,Y,SBrkr,1,Gd,None,Attchd,1948.0,Unf,2.0,TA,None,WD,Normal,7.022868086082641,7.022868086082641,11.898187865760873
RL,Pave,None,Inside,SawyerW,Norm,Norm,1Fam,1Story,6,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,88.0,TA,CBlock,Gd,1278.0,GasA,Gd,Y,SBrkr,2,Gd,None,Attchd,1991.0,RFn,2.0,TA,None,WD,Normal,7.165493475060845,7.165493475060845,12.096257779522967
RL,Pave,None,Inside,Crawfor,PosA,Norm,1Fam,1Story,7,1959,2002,Gable,CompShg,BrkFace,HdBoard,None,0.0,Gd,PConc,Gd,1902.0,GasA,TA,Y,SBrkr,2,Ex,TA,Attchd,1959.0,Fin,2.0,TA,None,WD,Normal,7.550661243105336,7.550661243105336,12.721885810807203
RL,Pave,None,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,2005,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,Gd,PConc,Gd,1274.0,GasA,Ex,Y,SBrkr,2,Gd,None,Attchd,2005.0,RFn,2.0,TA,None,New,Partial,7.149916836132109,7.149916836132109,12.220961258023925
RL,Pave,None,Inside,NoRidge,Norm,Norm,1Fam,2Story,8,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336.0,Gd,PConc,Ex,1453.0,GasA,Ex,Y,SBrkr,2,Gd,Ex,Attchd,1990.0,RFn,2.0,Gd,None,WD,Normal,7.940939762327791,7.2813856635702825,12.618182296357007
RL,Pave,None,Corner,NoRidge,Norm,Norm,1Fam,2Story,9,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,Gd,PConc,Gd,1393.0,GasA,Ex,Y,SBrkr,2,Gd,TA,BuiltIn,1999.0,Fin,3.0,TA,None,WD,Normal,7.8628820346414905,7.259819610363186,12.716402146247475
RL,Pave,None,Inside,Edwards,Norm,Norm,1Fam,1Story,4,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,948.0,GasA,Ex,Y,SBrkr,1,TA,TA,Detchd,1956.0,Unf,1.0,TA,None,WD,Normal,6.854354502255021,6.854354502255021,11.686878772093667
RL,Pave,None,Inside,NAmes,Norm,Norm,1Fam,2Story,6,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,CBlock,Fa,952.0,GasA,TA,Y,SBrkr,2,TA,Gd,Attchd,1969.0,Unf,2.0,TA,None,WD,Normal,7.655390644826152,6.9957661563048505,12.239990863733635
RL,Pave,None,Inside,CollgCr,Norm,Norm,1Fam,1Story,8,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,270.0,Gd,PConc,Ex,1622.0,GasA,Ex,Y,SBrkr,2,Ex,Gd,Attchd,2008.0,RFn,3.0,TA,None,WD,Normal,7.396335293800808,7.396335293800808,12.596400426884427
FV,Pave,Pave,Corner,Somerst,Norm,Norm,TwnhsE,1Story,7,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,PConc,Ex,1352.0,GasA,Ex,Y,SBrkr,2,Gd,Gd,Attchd,2006.0,RFn,2.0,TA,None,New,Partial,7.20934025660291,7.20934025660291,12.249610947544657
RL,Pave,None,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,8,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,178.0,Gd,PConc,Gd,1753.0,GasA,Ex,Y,SBrkr,2,Gd,TA,Attchd,2001.0,RFn,3.0,TA,None,WD,Normal,7.488293515159428,7.488293515159428,12.524526376648708
RL,Pave,None,Inside,Edwards,Norm,Norm,1Fam,1Story,4,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132.0,TA,PConc,TA,864.0,GasA,Ex,Y,SBrkr,1,TA,None,Attchd,1954.0,Unf,1.0,TA,None,WD,Normal,6.854354502255021,6.854354502255021,11.617285480294472
RL,Pave,None,Inside,NAmes,Norm,Norm,1Fam,1Story,6,1957,1957,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,CBlock,TA,1478.0,GasA,Gd,Y,SBrkr,1,TA,Gd,Attchd,1957.0,RFn,2.0,TA,None,WD,Normal,7.298445101508147,7.298445101508147,11.960811288962345
RL,Pave,None,Corner,BrkSide,Feedr,Norm,1Fam,1Story,3,1949,1950,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,CBlock,None,0.0,Floor,TA,N,SBrkr,1,TA,None,Detchd,1955.0,Unf,1.0,Fa,None,WD,Normal,6.579251212010101,6.579251212010101,11.191341840842766
RL,Pave,None,Inside,NoRidge,Norm,Norm,1Fam,2Story,7,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,PConc,Gd,750.0,GasA,Ex,Y,SBrkr,2,Gd,TA,Attchd,1992.0,RFn,2.0,TA,None,WD,Normal,7.56164174558878,6.966967138613983,12.154779351142624
RL,Pave,None,Inside,BrkSide,Norm,Norm,1Fam,1Story,4,1940,1950,Hip,CompShg,VinylSd,VinylSd,None,0.0,Fa,CBlock,TA,420.0,GasA,Gd,Y,SBrkr,1,Fa,None,None,1979.0,None,0.0,None,None,WD,Normal,6.56244409369372,6.56244409369372,11.320553572322773
RL,Pave,None,Inside,Somerst,Norm,Norm,1Fam,1Story,8,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,428.0,Gd,PConc,Ex,1795.0,GasA,Ex,Y,SBrkr,2,Gd,Gd,Attchd,2007.0,RFn,3.0,TA,None,New,Partial,7.492760300922379,7.492760300922379,11.898187865760873
RM,Pave,None,Inside,IDOTRR,Norm,Norm,1Fam,1Story,4,1922,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,BrkTil,TA,796.0,GasA,Fa,N,SBrkr,1,TA,None,None,1979.0,None,0.0,None,None,WD,Normal,6.679599185844383,6.679599185844383,10.915088464214607
RH,Pave,None,Inside,Edwards,Norm,Norm,1Fam,1Story,3,1931,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,BrkTil,TA,544.0,GasA,Ex,Y,SBrkr,1,Gd,None,None,1979.0,None,0.0,None,None,WD,Normal,6.651571873589727,6.651571873589727,11.27720313144916
RL,Pave,None,Inside,Mitchel,Norm,Norm,1Fam,1Story,5,1982,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,CBlock,TA,816.0,GasA,Ex,Y,SBrkr,1,Gd,Ex,Attchd,1982.0,Unf,1.0,TA,None,WD,Normal,6.704414354964107,6.704414354964107,11.779128505744886
RM,Pave,Grvl,Corner,OldTown,Norm,Norm,1Fam,1.5Fin,6,1920,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,Gd,BrkTil,Gd,1510.0,GasW,Ex,Y,SBrkr,2,TA,TA,Detchd,1920.0,Unf,2.0,TA,Shed,WD,Normal,7.934513463882263,7.367708572374371,12.4529327234617
RL,Pave,None,Inside,Gilbert,Norm,Norm,1Fam,2Story,7,1998,1998,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,935.0,GasA,Gd,Y,SBrkr,2,TA,TA,Attchd,1998.0,Fin,2.0,TA,None,WD,Normal,7.397561535524052,6.86171134048073,12.081076155355488
RL,Pave,None,Inside,Somerst,Norm,Norm,1Fam,1Story,8,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,410.0,Gd,PConc,Gd,1588.0,GasA,Ex,Y,SBrkr,2,Gd,Gd,Attchd,2006.0,RFn,3.0,TA,None,WD,Normal,7.370230641807081,7.370230641807081,12.332705296463539
RL,Pave,None,Inside,CollgCr,Norm,Norm,1Fam,SLvl,5,1976,1976,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,911.0,GasA,Gd,Y,SBrkr,1,TA,None,Detchd,1976.0,Unf,2.0,TA,None,WD,Normal,6.860663671448287,6.860663671448287,11.794337924408413
RL,Pave,None,Inside,Edwards,Norm,Norm,1Fam,1Story,4,1938,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,816.0,GasA,Ex,Y,SBrkr,1,TA,Gd,Detchd,1958.0,Unf,1.0,Fa,None,WD,Normal,6.704414354964107,6.704414354964107,11.512925464970229
RM,Pave,None,Corner,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,1938,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,803.0,GasA,Ex,Y,SBrkr,1,Gd,None,Detchd,1951.0,Unf,1.0,TA,None,WD,Normal,7.215239978730097,6.688354713946762,11.740061037553975
RM,Pave,None,Inside,BrDale,Norm,Norm,TwnhsE,2Story,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,None,312.0,TA,CBlock,TA,765.0,GasA,TA,Y,SBrkr,1,TA,None,Attchd,1970.0,Unf,2.0,TA,None,WD,Normal,7.21890970761906,6.639875833826536,11.736069016284437
RL,Pave,None,Inside,NWAmes,Norm,Norm,1Fam,1Story,6,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,360.0,TA,CBlock,Gd,1350.0,GasA,TA,Y,SBrkr,2,TA,TA,Attchd,1977.0,RFn,2.0,TA,None,WD,Normal,7.195937226475569,7.195937226475569,12.031123843065632
RL,Pave,None,Inside,NWAmes,Feedr,Norm,Duplex,1Story,5,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,564.0,TA,CBlock,TA,1656.0,GasA,TA,Y,SBrkr,2,TA,None,Detchd,1973.0,Unf,2.0,TA,None,WD,Normal,7.412160334945205,7.412160334945205,11.813030057420567
RM,Pave,Grvl,Corner,OldTown,Feedr,Norm,1Fam,1Story,4,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,693.0,Grav,Fa,N,FuseA,1,Fa,None,None,1979.0,None,0.0,None,None,WD,Normal,6.541029999189903,6.541029999189903,10.868568448579715
RL,Pave,None,Corner,CollgCr,Norm,Norm,1Fam,2Story,7,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,916.0,GasA,Ex,Y,SBrkr,2,Gd,None,BuiltIn,2002.0,RFn,2.0,TA,None,WD,Normal,7.528869256642251,6.824373670043086,12.206072645530174
RL,Pave,None,Corner,CollgCr,Norm,Norm,1Fam,1Story,5,1972,1972,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,864.0,GasA,Ex,Y,SBrkr,1,TA,None,Attchd,1972.0,RFn,1.0,TA,None,WD,Normal,6.761572768804055,6.761572768804055,11.763684183317412
RL,Pave,None,Inside,NAmes,Norm,Norm,1Fam,1Story,4,1971,1971,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,858.0,GasA,TA,Y,SBrkr,1,TA,None,Detchd,1974.0,Unf,4.0,TA,None,WD,Normal,6.77078942390898,6.77078942390898,11.719939634354555
RL,Pave,None,Inside,SawyerW,RRAe,Norm,1Fam,1Story,6,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,1114.0,GasA,Ex,Y,SBrkr,1,Gd,None,Detchd,2004.0,Unf,2.0,TA,None,WD,Normal,7.01571242048723,7.01571242048723,11.951180395901384
RL,Pave,None,Inside,CollgCr,Norm,Norm,1Fam,2Story,8,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,149.0,Gd,PConc,Gd,1284.0,GasA,Ex,Y,SBrkr,2,Gd,Gd,Attchd,2002.0,RFn,2.0,TA,None,WD,Normal,7.682021510826875,7.157735484249907,12.339291489316397
RL,Pave,None,Inside,Crawfor,Norm,Norm,1Fam,1.5Fin,6,1928,1950,Gable,CompShg,BrkFace,Stone,None,0.0,TA,BrkTil,TA,896.0,GasA,Gd,Y,SBrkr,1,TA,TA,Detchd,1929.0,Unf,2.0,Fa,None,WD,Normal,7.556427969440253,7.066466970136958,12.083905011555967
RL,Pave,None,Corner,CollgCr,Norm,Norm,1Fam,2Story,7,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,728.0,GasA,Ex,Y,SBrkr,2,Gd,TA,Attchd,2006.0,Fin,2.0,TA,None,New,Partial,7.283448228756631,6.590301048196686,11.956553034172742
RM,Pave,None,Inside,OldTown,Norm,Norm,1Fam,1Story,4,1920,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,PConc,TA,960.0,GasA,Gd,Y,FuseA,1,Fa,None,Detchd,1997.0,Unf,1.0,TA,None,WD,Normal,6.866933284461882,6.866933284461882,11.594505451962652
RL,Pave,None,CulDSac,NWAmes,PosN,Norm,1Fam,1Story,7,1968,2003,Hip,CompShg,BrkFace,HdBoard,None,0.0,TA,CBlock,TA,1568.0,GasA,TA,Y,SBrkr,2,TA,Gd,Attchd,1968.0,RFn,2.0,TA,None,WD,Normal,7.6760099320288875,7.6760099320288875,12.478006361013815
RL,Pave,None,Corner,Timber,Norm,Norm,1Fam,1Story,8,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,100.0,Gd,PConc,Ex,1732.0,GasA,Ex,Y,SBrkr,2,Gd,Gd,Attchd,2006.0,Fin,3.0,TA,None,New,Partial,7.4821189235521155,7.4821189235521155,12.554836882168736
RL,Pave,None,Inside,SawyerW,Norm,Norm,1Fam,1Story,7,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,1482.0,GasA,Ex,Y,SBrkr,2,Gd,Fa,Attchd,1998.0,RFn,2.0,TA,None,WD,Normal,7.309212365692763,7.309212365692763,12.2783933071098
RM,Pave,Pave,Inside,OldTown,Norm,Norm,1Fam,2Story,8,1872,1987,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,BrkTil,TA,684.0,OthW,Fa,N,SBrkr,2,TA,None,None,1979.0,None,0.0,None,None,WD,Normal,7.765569081097317,6.843749949006225,11.711776323715394
RL,Pave,None,Inside,NAmes,Artery,Norm,Duplex,2Story,5,1969,1969,Gable,CompShg,MetalSd,MetalSd,BrkFace,368.0,TA,CBlock,TA,1248.0,GasA,TA,Y,SBrkr,2,TA,None,Detchd,1969.0,Unf,4.0,TA,None,WD,Normal,7.876258882303226,7.198931240688173,12.206072645530174
RL,Pave,None,Inside,NAmes,Norm,Norm,1Fam,2Story,6,1962,1962,Gable,CompShg,HdBoard,HdBoard,BrkFace,318.0,TA,CBlock,TA,858.0,GasA,Ex,Y,SBrkr,1,TA,Gd,Attchd,1962.0,Fin,2.0,TA,None,WD,Normal,7.447751280047908,6.754604099487962,12.049418835484797
RM,Pave,None,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,6,1937,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,BrkTil,TA,698.0,GasA,TA,Y,SBrkr,1,TA,None,Detchd,1999.0,Unf,2.0,TA,None,WD,Normal,7.069874128458572,6.666956792429207,11.812289042195847
RL,Pave,None,CulDSac,NoRidge,Norm,Norm,1Fam,1.5Fin,8,1995,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,579.0,Gd,PConc,Gd,2033.0,GasA,Ex,Y,SBrkr,2,Gd,Ex,Attchd,1996.0,Fin,3.0,TA,None,WD,Normal,8.08271113423758,7.627057417018934,12.92391243868049
RL,Pave,None,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,992.0,GasA,Ex,Y,SBrkr,2,Gd,TA,Attchd,2000.0,RFn,3.0,TA,None,WD,Normal,7.5310163320779155,6.899723107284872,12.367340793126296
RL,Pave,None,Inside,NWAmes,Norm,Norm,1Fam,SLvl,7,1968,1992,Gable,CompShg,MetalSd,MetalSd,BrkFace,143.0,TA,CBlock,TA,570.0,GasA,Gd,Y,SBrkr,3,Gd,TA,Attchd,1968.0,RFn,2.0,TA,None,WD,Normal,7.560080465021827,7.108244139731541,12.043553716032399
RL,Pave,None,Corner,NAmes,Norm,Norm,1Fam,1Story,5,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,65.0,TA,CBlock,TA,864.0,GasA,TA,Y,SBrkr,1,TA,None,Attchd,1966.0,RFn,1.0,TA,None,WD,Normal,6.79346613258001,6.79346613258001,11.608235644774552
